,date,pcr
1446,2012-08-01 00:00:00,0.72
1447,2012-08-02 00:00:00,0.78
1448,2012-08-03 00:00:00,0.6
1449,2012-08-06 00:00:00,0.63
1450,2012-08-07 00:00:00,0.55
1451,2012-08-08 00:00:00,0.58
1452,2012-08-09 00:00:00,0.62
1453,2012-08-10 00:00:00,0.7
1454,2012-08-13 00:00:00,0.56
1455,2012-08-14 00:00:00,0.66
1456,2012-08-15 00:00:00,0.62
1457,2012-08-16 00:00:00,0.69
1458,2012-08-17 00:00:00,0.54
1459,2012-08-20 00:00:00,0.62
1460,2012-08-21 00:00:00,0.67
1461,2012-08-22 00:00:00,0.65
1462,2012-08-23 00:00:00,0.74
1463,2012-08-24 00:00:00,0.68
1464,2012-08-27 00:00:00,0.69
1465,2012-08-28 00:00:00,0.61
1466,2012-08-29 00:00:00,0.79
1467,2012-08-30 00:00:00,0.84
1468,2012-08-31 00:00:00,0.67
1469,2012-09-04 00:00:00,0.75
1470,2012-09-05 00:00:00,0.67
1471,2012-09-06 00:00:00,0.59
1472,2012-09-07 00:00:00,0.54
1473,2012-09-10 00:00:00,0.66
1474,2012-09-11 00:00:00,0.54
1475,2012-09-12 00:00:00,0.57
1476,2012-09-13 00:00:00,0.54
1477,2012-09-14 00:00:00,0.53
1478,2012-09-17 00:00:00,0.64
1479,2012-09-18 00:00:00,0.62
1480,2012-09-19 00:00:00,0.56
1481,2012-09-20 00:00:00,0.75
1482,2012-09-21 00:00:00,0.62
1483,2012-09-24 00:00:00,0.61
1484,2012-09-25 00:00:00,0.73
1485,2012-09-26 00:00:00,0.75
1486,2012-09-27 00:00:00,0.6
1487,2012-09-28 00:00:00,0.76
1488,2012-10-01 00:00:00,0.63
1489,2012-10-02 00:00:00,0.55
1490,2012-10-03 00:00:00,0.71
1491,2012-10-04 00:00:00,0.58
1492,2012-10-05 00:00:00,0.67
1493,2012-10-08 00:00:00,0.55
1494,2012-10-09 00:00:00,0.73
1495,2012-10-10 00:00:00,0.71
1496,2012-10-11 00:00:00,0.65
1497,2012-10-12 00:00:00,0.74
1498,2012-10-15 00:00:00,0.73
1499,2012-10-16 00:00:00,0.61
1500,2012-10-17 00:00:00,0.59
1501,2012-10-18 00:00:00,0.65
1502,2012-10-19 00:00:00,0.8
1503,2012-10-22 00:00:00,0.67
1504,2012-10-23 00:00:00,0.86
1505,2012-10-24 00:00:00,0.71
1506,2012-10-25 00:00:00,0.76
1507,2012-10-26 00:00:00,0.77
1508,2012-10-31 00:00:00,0.68
1509,2012-11-01 00:00:00,0.6
1510,2012-11-02 00:00:00,0.77
1511,2012-11-05 00:00:00,0.61
1512,2012-11-06 00:00:00,0.63
1513,2012-11-07 00:00:00,0.76
1514,2012-11-08 00:00:00,0.8
1515,2012-11-09 00:00:00,0.82
1516,2012-11-12 00:00:00,0.65
1517,2012-11-13 00:00:00,0.72
1518,2012-11-14 00:00:00,0.78
1519,2012-11-15 00:00:00,0.83
1520,2012-11-16 00:00:00,0.81
1521,2012-11-19 00:00:00,0.56
1522,2012-11-20 00:00:00,0.67
1523,2012-11-21 00:00:00,0.61
1524,2012-11-23 00:00:00,0.59
1525,2012-11-26 00:00:00,0.64
1526,2012-11-27 00:00:00,0.58
1527,2012-11-28 00:00:00,0.6
1528,2012-11-29 00:00:00,0.62
1529,2012-11-30 00:00:00,0.73
1530,2012-12-03 00:00:00,0.57
1531,2012-12-04 00:00:00,0.81
1532,2012-12-05 00:00:00,0.6
1533,2012-12-06 00:00:00,0.67
1534,2012-12-07 00:00:00,0.64
1535,2012-12-10 00:00:00,0.62
1536,2012-12-11 00:00:00,0.59
1537,2012-12-12 00:00:00,0.61
1538,2012-12-13 00:00:00,0.61
1539,2012-12-14 00:00:00,0.7
1540,2012-12-17 00:00:00,0.6
1541,2012-12-18 00:00:00,0.51
1542,2012-12-19 00:00:00,0.64
1543,2012-12-20 00:00:00,0.64
1544,2012-12-21 00:00:00,0.71
1545,2012-12-24 00:00:00,0.65
1546,2012-12-26 00:00:00,0.74
1547,2012-12-27 00:00:00,0.68
1548,2012-12-28 00:00:00,0.64
1549,2012-12-31 00:00:00,0.62
1550,2013-01-02 00:00:00,0.55
1551,2013-01-03 00:00:00,0.53
1552,2013-01-04 00:00:00,0.64
1553,2013-01-07 00:00:00,0.68
1554,2013-01-08 00:00:00,0.78
1555,2013-01-09 00:00:00,0.61
1556,2013-01-10 00:00:00,0.66
1557,2013-01-11 00:00:00,0.63
1558,2013-01-14 00:00:00,0.52
1559,2013-01-15 00:00:00,0.67
1560,2013-01-16 00:00:00,0.75
1561,2013-01-17 00:00:00,0.61
1562,2013-01-18 00:00:00,0.54
1563,2013-01-22 00:00:00,0.68
1564,2013-01-23 00:00:00,0.69
1565,2013-01-24 00:00:00,0.65
1566,2013-01-25 00:00:00,0.64
1567,2013-01-28 00:00:00,0.76
1568,2013-01-29 00:00:00,0.68
1569,2013-01-30 00:00:00,0.67
1570,2013-01-31 00:00:00,0.73
1571,2013-02-01 00:00:00,0.57
1572,2013-02-04 00:00:00,0.69
1573,2013-02-05 00:00:00,0.59
1574,2013-02-06 00:00:00,0.6
1575,2013-02-07 00:00:00,0.66
1576,2013-02-08 00:00:00,0.57
1577,2013-02-11 00:00:00,0.56
1578,2013-02-12 00:00:00,0.61
1579,2013-02-13 00:00:00,0.65
1580,2013-02-14 00:00:00,0.62
1581,2013-02-15 00:00:00,0.59
1582,2013-02-19 00:00:00,0.58
1583,2013-02-20 00:00:00,0.72
1584,2013-02-21 00:00:00,0.72
1585,2013-02-22 00:00:00,0.59
1586,2013-02-25 00:00:00,0.73
1587,2013-02-26 00:00:00,0.75
1588,2013-02-27 00:00:00,0.63
1589,2013-02-28 00:00:00,0.67
1590,2013-03-01 00:00:00,0.74
1591,2013-03-04 00:00:00,0.67
1592,2013-03-05 00:00:00,0.65
1593,2013-03-06 00:00:00,0.54
1594,2013-03-07 00:00:00,0.59
1595,2013-03-08 00:00:00,0.62
1596,2013-03-11 00:00:00,0.65
1597,2013-03-12 00:00:00,0.61
1598,2013-03-13 00:00:00,0.62
1599,2013-03-14 00:00:00,0.64
1600,2013-03-15 00:00:00,0.56
1601,2013-03-18 00:00:00,0.65
1602,2013-03-19 00:00:00,0.72
1603,2013-03-20 00:00:00,0.59
1604,2013-03-21 00:00:00,0.64
1605,2013-03-22 00:00:00,0.69
1606,2013-03-25 00:00:00,0.72
1607,2013-03-26 00:00:00,0.62
1608,2013-03-27 00:00:00,0.68
1609,2013-03-28 00:00:00,0.62
1610,2013-04-01 00:00:00,0.7
1611,2013-04-02 00:00:00,0.64
1612,2013-04-03 00:00:00,0.76
1613,2013-04-04 00:00:00,0.73
1614,2013-04-05 00:00:00,0.7
1615,2013-04-08 00:00:00,0.58
1616,2013-04-09 00:00:00,0.6
1617,2013-04-10 00:00:00,0.58
1618,2013-04-11 00:00:00,0.62
1619,2013-04-12 00:00:00,0.7
1620,2013-04-15 00:00:00,0.7
1621,2013-04-16 00:00:00,0.7
1622,2013-04-17 00:00:00,0.79
1623,2013-04-18 00:00:00,0.75
1624,2013-04-19 00:00:00,0.85
1625,2013-04-22 00:00:00,0.66
1626,2013-04-23 00:00:00,0.66
1627,2013-04-24 00:00:00,0.58
1628,2013-04-25 00:00:00,0.61
1629,2013-04-26 00:00:00,0.65
1630,2013-04-29 00:00:00,0.58
1631,2013-04-30 00:00:00,0.62
1632,2013-05-01 00:00:00,0.68
1633,2013-05-02 00:00:00,0.55
1634,2013-05-03 00:00:00,0.61
1635,2013-05-06 00:00:00,0.53
1636,2013-05-07 00:00:00,0.63
1637,2013-05-08 00:00:00,0.66
1638,2013-05-09 00:00:00,0.58
1639,2013-05-10 00:00:00,0.59
1640,2013-05-13 00:00:00,0.6
1641,2013-05-14 00:00:00,0.52
1642,2013-05-15 00:00:00,0.52
1643,2013-05-16 00:00:00,0.54
1644,2013-05-17 00:00:00,0.5
1645,2013-05-20 00:00:00,0.52
1646,2013-05-21 00:00:00,0.54
1647,2013-05-22 00:00:00,0.67
1648,2013-05-23 00:00:00,0.67
1649,2013-05-24 00:00:00,0.73
1650,2013-05-28 00:00:00,0.58
1651,2013-05-29 00:00:00,0.64
1652,2013-05-30 00:00:00,0.48
1653,2013-05-31 00:00:00,0.66
1654,2013-06-03 00:00:00,0.63
1655,2013-06-04 00:00:00,0.67
1656,2013-06-05 00:00:00,0.73
1657,2013-06-06 00:00:00,0.63
1658,2013-06-07 00:00:00,0.67
1659,2013-06-10 00:00:00,0.59
1660,2013-06-11 00:00:00,0.81
1661,2013-06-12 00:00:00,0.75
1662,2013-06-13 00:00:00,0.63
1663,2013-06-14 00:00:00,0.73
1664,2013-06-17 00:00:00,0.65
1665,2013-06-18 00:00:00,0.54
1666,2013-06-19 00:00:00,0.66
1667,2013-06-20 00:00:00,0.79
1668,2013-06-21 00:00:00,0.82
1669,2013-06-24 00:00:00,0.65
1670,2013-06-25 00:00:00,0.59
1671,2013-06-26 00:00:00,0.67
1672,2013-06-27 00:00:00,0.71
1673,2013-06-28 00:00:00,0.66
1674,2013-07-01 00:00:00,0.6
1675,2013-07-02 00:00:00,0.65
1676,2013-07-03 00:00:00,0.76
1677,2013-07-05 00:00:00,0.6
1678,2013-07-08 00:00:00,0.69
1679,2013-07-09 00:00:00,0.54
1680,2013-07-10 00:00:00,0.57
1681,2013-07-11 00:00:00,0.57
1682,2013-07-12 00:00:00,0.67
1683,2013-07-15 00:00:00,0.53
1684,2013-07-16 00:00:00,0.64
1685,2013-07-17 00:00:00,0.62
1686,2013-07-18 00:00:00,0.5
1687,2013-07-19 00:00:00,0.54
1688,2013-07-22 00:00:00,0.67
1689,2013-07-23 00:00:00,0.66
1690,2013-07-24 00:00:00,0.65
1691,2013-07-25 00:00:00,0.59
1692,2013-07-26 00:00:00,0.64
1693,2013-07-29 00:00:00,0.6
1694,2013-07-30 00:00:00,0.56
1695,2013-07-31 00:00:00,0.6
1696,2013-08-01 00:00:00,0.55
1697,2013-08-02 00:00:00,0.58
1698,2013-08-05 00:00:00,0.59
1699,2013-08-06 00:00:00,0.63
1700,2013-08-07 00:00:00,0.63
1701,2013-08-08 00:00:00,0.58
1702,2013-08-09 00:00:00,0.58
1703,2013-08-12 00:00:00,0.55
1704,2013-08-13 00:00:00,0.49
1705,2013-08-14 00:00:00,0.53
1706,2013-08-15 00:00:00,0.66
1707,2013-08-16 00:00:00,0.6
1708,2013-08-19 00:00:00,0.54
1709,2013-08-20 00:00:00,0.61
1710,2013-08-21 00:00:00,0.64
1711,2013-08-22 00:00:00,0.55
1712,2013-08-23 00:00:00,0.6
1713,2013-08-26 00:00:00,0.61
1714,2013-08-27 00:00:00,0.68
1715,2013-08-28 00:00:00,0.55
1716,2013-08-29 00:00:00,0.6
1717,2013-08-30 00:00:00,0.67
1718,2013-09-03 00:00:00,0.54
1719,2013-09-04 00:00:00,0.54
1720,2013-09-05 00:00:00,0.52
1721,2013-09-06 00:00:00,0.5
1722,2013-09-09 00:00:00,0.45
1723,2013-09-10 00:00:00,0.48
1724,2013-09-11 00:00:00,0.61
1725,2013-09-12 00:00:00,0.63
1726,2013-09-13 00:00:00,0.6
1727,2013-09-16 00:00:00,0.57
1728,2013-09-17 00:00:00,0.57
1729,2013-09-18 00:00:00,0.53
1730,2013-09-19 00:00:00,0.57
1731,2013-09-20 00:00:00,0.6
1732,2013-09-23 00:00:00,0.7
1733,2013-09-24 00:00:00,0.56
1734,2013-09-25 00:00:00,0.62
1735,2013-09-26 00:00:00,0.49
1736,2013-09-27 00:00:00,0.7
1737,2013-09-30 00:00:00,0.76
1738,2013-10-01 00:00:00,0.53
1739,2013-10-02 00:00:00,0.61
1740,2013-10-03 00:00:00,0.69
1741,2013-10-04 00:00:00,0.59
1742,2013-10-07 00:00:00,0.6
1743,2013-10-08 00:00:00,0.72
1744,2013-10-09 00:00:00,0.69
1745,2013-10-10 00:00:00,0.63
1746,2013-10-11 00:00:00,0.6
1747,2013-10-14 00:00:00,0.59
1748,2013-10-15 00:00:00,0.66
1749,2013-10-16 00:00:00,0.54
1750,2013-10-17 00:00:00,0.54
1751,2013-10-18 00:00:00,0.46
1752,2013-10-21 00:00:00,0.53
1753,2013-10-22 00:00:00,0.54
1754,2013-10-23 00:00:00,0.58
1755,2013-10-24 00:00:00,0.6
1756,2013-10-25 00:00:00,0.64
1757,2013-10-28 00:00:00,0.53
1758,2013-10-29 00:00:00,0.52
1759,2013-10-30 00:00:00,0.6
1760,2013-10-31 00:00:00,0.57
1761,2013-11-01 00:00:00,0.61
1762,2013-11-04 00:00:00,0.54
1763,2013-11-05 00:00:00,0.57
1764,2013-11-06 00:00:00,0.58
1765,2013-11-07 00:00:00,0.57
1766,2013-11-08 00:00:00,0.51
1767,2013-11-11 00:00:00,0.52
1768,2013-11-12 00:00:00,0.55
1769,2013-11-13 00:00:00,0.56
1770,2013-11-14 00:00:00,0.59
1771,2013-11-15 00:00:00,0.55
1772,2013-11-18 00:00:00,0.58
1773,2013-11-19 00:00:00,0.69
1774,2013-11-20 00:00:00,0.63
1775,2013-11-21 00:00:00,0.48
1776,2013-11-22 00:00:00,0.6
1777,2013-11-25 00:00:00,0.54
1778,2013-11-26 00:00:00,0.54
1779,2013-11-27 00:00:00,0.6
1780,2013-11-29 00:00:00,0.48
1781,2013-12-02 00:00:00,0.51
1782,2013-12-03 00:00:00,0.61
1783,2013-12-04 00:00:00,0.56
1784,2013-12-05 00:00:00,0.52
1785,2013-12-06 00:00:00,0.53
1786,2013-12-09 00:00:00,0.62
1787,2013-12-10 00:00:00,0.58
1788,2013-12-11 00:00:00,0.62
1789,2013-12-12 00:00:00,0.53
1790,2013-12-13 00:00:00,0.67
1791,2013-12-16 00:00:00,0.5
1792,2013-12-17 00:00:00,0.53
1793,2013-12-18 00:00:00,0.62
1794,2013-12-19 00:00:00,0.52
1795,2013-12-20 00:00:00,0.5
1796,2013-12-23 00:00:00,0.49
1797,2013-12-24 00:00:00,0.46
1798,2013-12-26 00:00:00,0.59
1799,2013-12-27 00:00:00,0.54
1800,2013-12-30 00:00:00,0.49
1801,2013-12-31 00:00:00,0.46
1802,2014-01-02 00:00:00,0.56
1803,2014-01-03 00:00:00,0.54
1804,2014-01-06 00:00:00,0.52
1805,2014-01-07 00:00:00,0.47
1806,2014-01-08 00:00:00,0.5
1807,2014-01-09 00:00:00,0.55
1808,2014-01-10 00:00:00,0.53
1809,2014-01-13 00:00:00,0.61
1810,2014-01-14 00:00:00,0.52
1811,2014-01-15 00:00:00,0.48
1812,2014-01-16 00:00:00,0.57
1813,2014-01-17 00:00:00,0.53
1814,2014-01-21 00:00:00,0.57
1815,2014-01-22 00:00:00,0.52
1816,2014-01-23 00:00:00,0.65
1817,2014-01-24 00:00:00,0.69
1818,2014-01-27 00:00:00,0.53
1819,2014-01-28 00:00:00,0.53
1820,2014-01-29 00:00:00,0.62
1821,2014-01-30 00:00:00,0.54
1822,2014-01-31 00:00:00,0.66
1823,2014-02-03 00:00:00,0.61
1824,2014-02-04 00:00:00,0.6
1825,2014-02-05 00:00:00,0.62
1826,2014-02-06 00:00:00,0.61
1827,2014-02-07 00:00:00,0.68
1828,2014-02-10 00:00:00,0.71
1829,2014-02-11 00:00:00,0.55
1830,2014-02-12 00:00:00,0.64
1831,2014-02-13 00:00:00,0.57
1832,2014-02-14 00:00:00,0.57
1833,2014-02-18 00:00:00,0.61
1834,2014-02-19 00:00:00,0.55
1835,2014-02-20 00:00:00,0.58
1836,2014-02-21 00:00:00,0.55
1837,2014-02-24 00:00:00,0.55
1838,2014-02-25 00:00:00,0.57
1839,2014-02-26 00:00:00,0.57
1840,2014-02-27 00:00:00,0.58
1841,2014-02-28 00:00:00,0.63
1842,2014-03-03 00:00:00,0.62
1843,2014-03-04 00:00:00,0.48
1844,2014-03-05 00:00:00,0.46
1845,2014-03-06 00:00:00,0.53
1846,2014-03-07 00:00:00,0.55
1847,2014-03-10 00:00:00,0.67
1848,2014-03-11 00:00:00,0.58
1849,2014-03-12 00:00:00,0.71
1850,2014-03-13 00:00:00,0.69
1851,2014-03-14 00:00:00,0.69
1852,2014-03-17 00:00:00,0.57
1853,2014-03-18 00:00:00,0.55
1854,2014-03-19 00:00:00,0.53
1855,2014-03-20 00:00:00,0.55
1856,2014-03-21 00:00:00,0.62
1857,2014-03-24 00:00:00,0.66
1858,2014-03-25 00:00:00,0.53
1859,2014-03-26 00:00:00,0.64
1860,2014-03-27 00:00:00,0.57
1861,2014-03-28 00:00:00,0.64
1862,2014-03-31 00:00:00,0.57
1863,2014-04-01 00:00:00,0.47
1864,2014-04-02 00:00:00,0.51
1865,2014-04-03 00:00:00,0.59
1866,2014-04-04 00:00:00,0.65
1867,2014-04-07 00:00:00,0.62
1868,2014-04-08 00:00:00,0.56
1869,2014-04-09 00:00:00,0.45
1870,2014-04-10 00:00:00,0.7
1871,2014-04-11 00:00:00,0.75
1872,2014-04-14 00:00:00,0.61
1873,2014-04-15 00:00:00,0.59
1874,2014-04-16 00:00:00,0.53
1875,2014-04-17 00:00:00,0.57
1876,2014-04-21 00:00:00,0.47
1877,2014-04-22 00:00:00,0.48
1878,2014-04-23 00:00:00,0.69
1879,2014-04-24 00:00:00,0.61
1880,2014-04-25 00:00:00,0.71
1881,2014-04-28 00:00:00,0.69
1882,2014-04-29 00:00:00,0.61
1883,2014-04-30 00:00:00,0.54
1884,2014-05-01 00:00:00,0.56
1885,2014-05-02 00:00:00,0.65
1886,2014-05-05 00:00:00,0.65
1887,2014-05-06 00:00:00,0.68
1888,2014-05-07 00:00:00,0.67
1889,2014-05-08 00:00:00,0.66
1890,2014-05-09 00:00:00,0.72
1891,2014-05-12 00:00:00,0.53
1892,2014-05-13 00:00:00,0.61
1893,2014-05-14 00:00:00,0.72
1894,2014-05-15 00:00:00,0.69
1895,2014-05-16 00:00:00,0.68
1896,2014-05-19 00:00:00,0.54
1897,2014-05-20 00:00:00,0.66
1898,2014-05-21 00:00:00,0.68
1899,2014-05-22 00:00:00,0.71
1900,2014-05-23 00:00:00,0.58
1901,2014-05-27 00:00:00,0.53
1902,2014-05-28 00:00:00,0.56
1903,2014-05-29 00:00:00,0.52
1904,2014-05-30 00:00:00,0.56
1905,2014-06-02 00:00:00,0.62
1906,2014-06-03 00:00:00,0.58
1907,2014-06-04 00:00:00,0.43
1908,2014-06-05 00:00:00,0.5
1909,2014-06-06 00:00:00,0.47
1910,2014-06-09 00:00:00,0.48
1911,2014-06-10 00:00:00,0.52
1912,2014-06-11 00:00:00,0.5
1913,2014-06-12 00:00:00,0.51
1914,2014-06-13 00:00:00,0.56
1915,2014-06-16 00:00:00,0.48
1916,2014-06-17 00:00:00,0.49
1917,2014-06-18 00:00:00,0.38
1918,2014-06-19 00:00:00,0.47
1919,2014-06-20 00:00:00,0.52
1920,2014-06-23 00:00:00,0.54
1921,2014-06-24 00:00:00,0.52
1922,2014-06-25 00:00:00,0.49
1923,2014-06-26 00:00:00,0.58
1924,2014-06-27 00:00:00,0.52
1925,2014-06-30 00:00:00,0.5
1926,2014-07-01 00:00:00,0.51
1927,2014-07-02 00:00:00,0.57
1928,2014-07-03 00:00:00,0.49
1929,2014-07-07 00:00:00,0.61
1930,2014-07-08 00:00:00,0.63
1931,2014-07-09 00:00:00,0.54
1932,2014-07-10 00:00:00,0.67
1933,2014-07-11 00:00:00,0.54
1934,2014-07-14 00:00:00,0.58
1935,2014-07-15 00:00:00,0.58
1936,2014-07-16 00:00:00,0.5
1937,2014-07-17 00:00:00,0.67
1938,2014-07-18 00:00:00,0.56
1939,2014-07-21 00:00:00,0.62
1940,2014-07-22 00:00:00,0.59
1941,2014-07-23 00:00:00,0.59
1942,2014-07-24 00:00:00,0.58
1943,2014-07-25 00:00:00,0.62
1944,2014-07-28 00:00:00,0.59
1945,2014-07-29 00:00:00,0.6
1946,2014-07-30 00:00:00,0.57
1947,2014-07-31 00:00:00,0.64
1948,2014-08-01 00:00:00,1.04
1949,2014-08-04 00:00:00,0.63
1950,2014-08-05 00:00:00,0.74
1951,2014-08-06 00:00:00,0.8
1952,2014-08-07 00:00:00,0.65
1953,2014-08-08 00:00:00,0.65
1954,2014-08-11 00:00:00,0.57
1955,2014-08-12 00:00:00,0.67
1956,2014-08-13 00:00:00,0.65
1957,2014-08-14 00:00:00,0.6
1958,2014-08-15 00:00:00,0.63
1959,2014-08-18 00:00:00,0.5
1960,2014-08-19 00:00:00,0.58
1961,2014-08-20 00:00:00,0.56
1962,2014-08-21 00:00:00,0.51
1963,2014-08-22 00:00:00,0.56
1964,2014-08-25 00:00:00,0.64
1965,2014-08-26 00:00:00,0.53
1966,2014-08-27 00:00:00,0.62
1967,2014-08-28 00:00:00,0.62
1968,2014-08-29 00:00:00,0.56
1969,2014-09-02 00:00:00,0.63
1970,2014-09-03 00:00:00,0.65
1971,2014-09-04 00:00:00,0.65
1972,2014-09-05 00:00:00,0.62
1973,2014-09-08 00:00:00,0.61
1974,2014-09-09 00:00:00,0.59
1975,2014-09-10 00:00:00,0.58
1976,2014-09-11 00:00:00,0.64
1977,2014-09-12 00:00:00,0.58
1978,2014-09-15 00:00:00,0.61
1979,2014-09-16 00:00:00,0.64
1980,2014-09-17 00:00:00,0.58
1981,2014-09-18 00:00:00,0.62
1982,2014-09-19 00:00:00,0.55
1983,2014-09-22 00:00:00,0.69
1984,2014-09-23 00:00:00,0.66
1985,2014-09-24 00:00:00,0.63
1986,2014-09-25 00:00:00,0.77
1987,2014-09-26 00:00:00,0.71
1988,2014-09-29 00:00:00,0.7
1989,2014-09-30 00:00:00,0.65
1990,2014-10-01 00:00:00,0.78
1991,2014-10-02 00:00:00,0.62
1992,2014-10-03 00:00:00,0.54
1993,2014-10-06 00:00:00,0.63
1994,2014-10-07 00:00:00,0.63
1995,2014-10-08 00:00:00,0.66
1996,2014-10-09 00:00:00,0.75
1997,2014-10-10 00:00:00,0.87
1998,2014-10-13 00:00:00,0.91
1999,2014-10-14 00:00:00,0.78
2000,2014-10-15 00:00:00,0.76
2001,2014-10-16 00:00:00,0.64
2002,2014-10-17 00:00:00,0.71
2003,2014-10-20 00:00:00,0.59
2004,2014-10-21 00:00:00,0.6
2005,2014-10-22 00:00:00,0.74
2006,2014-10-23 00:00:00,0.61
2007,2014-10-24 00:00:00,0.63
2008,2014-10-27 00:00:00,0.66
2009,2014-10-28 00:00:00,0.67
2010,2014-10-29 00:00:00,0.72
2011,2014-10-30 00:00:00,0.58
2012,2014-10-31 00:00:00,0.5
2013,2014-11-03 00:00:00,0.61
2014,2014-11-04 00:00:00,0.67
2015,2014-11-05 00:00:00,0.63
2016,2014-11-06 00:00:00,0.69
2017,2014-11-07 00:00:00,0.57
2018,2014-11-10 00:00:00,0.67
2019,2014-11-11 00:00:00,0.64
2020,2014-11-12 00:00:00,0.61
2021,2014-11-13 00:00:00,0.57
2022,2014-11-14 00:00:00,0.53
2023,2014-11-17 00:00:00,0.56
2024,2014-11-18 00:00:00,0.47
2025,2014-11-19 00:00:00,0.6
2026,2014-11-20 00:00:00,0.55
2027,2014-11-21 00:00:00,0.49
2028,2014-11-24 00:00:00,0.54
2029,2014-11-25 00:00:00,0.62
2030,2014-11-26 00:00:00,0.63
2031,2014-11-28 00:00:00,0.65
2032,2014-12-01 00:00:00,0.62
2033,2014-12-02 00:00:00,0.65
2034,2014-12-03 00:00:00,0.65
2035,2014-12-04 00:00:00,0.66
2036,2014-12-05 00:00:00,0.5
2037,2014-12-08 00:00:00,0.62
2038,2014-12-09 00:00:00,0.78
2039,2014-12-10 00:00:00,0.74
2040,2014-12-11 00:00:00,0.72
2041,2014-12-12 00:00:00,0.79
2042,2014-12-15 00:00:00,0.75
2043,2014-12-16 00:00:00,0.74
2044,2014-12-17 00:00:00,0.71
2045,2014-12-18 00:00:00,0.58
2046,2014-12-19 00:00:00,0.59
2047,2014-12-22 00:00:00,0.49
2048,2014-12-23 00:00:00,0.52
2049,2014-12-24 00:00:00,0.6
2050,2014-12-26 00:00:00,0.55
2051,2014-12-29 00:00:00,0.64
2052,2014-12-30 00:00:00,0.66
2053,2014-12-31 00:00:00,0.56
2054,2015-01-02 00:00:00,0.8
2055,2015-01-05 00:00:00,0.79
2056,2015-01-06 00:00:00,0.59
2057,2015-01-07 00:00:00,0.73
2058,2015-01-08 00:00:00,0.54
2059,2015-01-09 00:00:00,0.64
2060,2015-01-12 00:00:00,0.68
2061,2015-01-13 00:00:00,0.66
2062,2015-01-14 00:00:00,0.75
2063,2015-01-15 00:00:00,0.72
2064,2015-01-16 00:00:00,0.68
2065,2015-01-20 00:00:00,0.61
2066,2015-01-21 00:00:00,0.6
2067,2015-01-22 00:00:00,0.58
2068,2015-01-23 00:00:00,0.7
2069,2015-01-26 00:00:00,0.66
2070,2015-01-27 00:00:00,0.76
2071,2015-01-28 00:00:00,0.67
2072,2015-01-29 00:00:00,0.79
2073,2015-01-30 00:00:00,0.68
2074,2015-02-02 00:00:00,0.76
2075,2015-02-03 00:00:00,0.54
2076,2015-02-04 00:00:00,0.59
2077,2015-02-05 00:00:00,0.66
2078,2015-02-06 00:00:00,0.69
2079,2015-02-09 00:00:00,0.75
2080,2015-02-10 00:00:00,0.66
2081,2015-02-11 00:00:00,0.63
2082,2015-02-12 00:00:00,0.55
2083,2015-02-13 00:00:00,0.56
2084,2015-02-17 00:00:00,0.58
2085,2015-02-18 00:00:00,0.58
2086,2015-02-19 00:00:00,0.55
2087,2015-02-20 00:00:00,0.53
2088,2015-02-23 00:00:00,0.62
2089,2015-02-24 00:00:00,0.57
2090,2015-02-25 00:00:00,0.64
2091,2015-02-26 00:00:00,0.65
2092,2015-02-27 00:00:00,0.64
2093,2015-03-02 00:00:00,0.57
2094,2015-03-03 00:00:00,0.66
2095,2015-03-04 00:00:00,0.61
2096,2015-03-05 00:00:00,0.64
2097,2015-03-06 00:00:00,0.67
2098,2015-03-09 00:00:00,0.65
2099,2015-03-10 00:00:00,0.67
2100,2015-03-11 00:00:00,0.67
2101,2015-03-12 00:00:00,0.65
2102,2015-03-13 00:00:00,0.8
2103,2015-03-16 00:00:00,0.69
2104,2015-03-17 00:00:00,0.74
2105,2015-03-18 00:00:00,0.65
2106,2015-03-19 00:00:00,0.59
2107,2015-03-20 00:00:00,0.57
2108,2015-03-23 00:00:00,0.56
2109,2015-03-24 00:00:00,0.7
2110,2015-03-25 00:00:00,0.69
2111,2015-03-26 00:00:00,0.58
2112,2015-03-27 00:00:00,0.79
2113,2015-03-30 00:00:00,0.53
2114,2015-03-31 00:00:00,0.65
2115,2015-04-01 00:00:00,0.76
2116,2015-04-02 00:00:00,0.81
2117,2015-04-06 00:00:00,0.5
2118,2015-04-07 00:00:00,0.59
2119,2015-04-08 00:00:00,0.6
2120,2015-04-09 00:00:00,0.6
2121,2015-04-10 00:00:00,0.54
2122,2015-04-13 00:00:00,0.59
2123,2015-04-14 00:00:00,0.66
2124,2015-04-15 00:00:00,0.59
2125,2015-04-16 00:00:00,0.67
2126,2015-04-17 00:00:00,0.74
2127,2015-04-20 00:00:00,0.56
2128,2015-04-21 00:00:00,0.64
2129,2015-04-22 00:00:00,0.57
2130,2015-04-23 00:00:00,0.66
2131,2015-04-24 00:00:00,0.6
2132,2015-04-27 00:00:00,0.65
2133,2015-04-28 00:00:00,0.64
2134,2015-04-29 00:00:00,0.69
2135,2015-04-30 00:00:00,0.72
2136,2015-05-01 00:00:00,0.61
2137,2015-05-04 00:00:00,0.55
2138,2015-05-05 00:00:00,0.74
2139,2015-05-06 00:00:00,0.73
2140,2015-05-07 00:00:00,0.69
2141,2015-05-08 00:00:00,0.55
2142,2015-05-11 00:00:00,0.61
2143,2015-05-12 00:00:00,0.64
2144,2015-05-13 00:00:00,0.56
